80 8 3 600 30
0.000	0.000	0	0	0	600
4.426	-1.522	1	3	0	1440
0.665	-3.849	1	3	0	1440
4.530	-5.153	1	3	0	1440
1.749	1.112	1	3	0	1440
0.565	8.840	1	3	0	1440
-1.212	-0.102	1	3	0	1440
1.246	-6.941	1	3	0	1440
-7.005	6.744	1	3	0	1440
-7.243	9.011	1	3	0	1440
-2.803	5.601	1	3	0	1440
4.922	9.080	1	3	0	1440
-3.757	6.772	1	3	0	1440
8.221	-9.095	1	3	0	1440
-0.511	7.501	1	3	0	1440
6.506	7.096	1	3	0	1440
-1.263	5.945	1	3	0	1440
3.598	-0.106	1	3	0	1440
4.900	5.572	1	3	0	1440
0.086	-7.551	1	3	0	1440
-0.440	5.448	1	3	0	1440
-1.132	5.703	1	3	0	1440
2.296	-8.202	1	3	0	1440
-7.181	8.298	1	3	0	1440
1.319	3.438	1	3	0	1440
-1.500	-0.821	1	3	0	1440
-9.649	-1.550	1	3	0	1440
5.163	1.138	1	3	0	1440
0.222	-4.668	1	3	0	1440
-5.630	3.243	1	3	0	1440
-2.240	5.165	1	3	0	1440
4.451	7.855	1	3	0	1440
-4.175	-8.844	1	3	0	1440
-1.274	-5.553	1	3	0	1440
5.078	-6.535	1	3	0	1440
4.868	6.943	1	3	0	1440
-5.505	-8.566	1	3	0	1440
-7.688	-3.233	1	3	0	1440
-2.586	-8.278	1	3	0	1440
-8.498	-0.297	1	3	0	1440
0.006	-2.756	1	3	0	1440
-0.652	-3.784	1	3	444	459
3.663	2.320	1	3	282	297
-0.612	-5.442	1	3	474	489
-7.702	-6.434	1	3	327	342
-6.168	-0.566	1	3	309	324
-3.408	2.498	1	3	459	474
3.934	-4.650	1	3	255	270
-8.201	-9.740	1	3	240	255
0.706	-3.684	1	3	530	545
-6.109	-6.769	1	3	42	57
5.370	-2.895	1	3	130	145
8.576	-1.636	1	3	141	156
-4.624	-1.586	1	3	139	154
7.889	8.969	1	3	179	194
-2.122	0.151	1	3	111	126
-0.186	-8.318	1	3	149	164
-6.735	6.830	1	3	356	371
-8.347	-5.387	1	3	0	15
-0.156	-4.974	1	3	165	180
0.183	8.645	1	3	385	400
-4.711	-6.848	1	3	303	318
-2.729	-0.691	1	3	494	509
4.850	-3.287	1	3	69	84
9.931	1.533	1	3	90	105
1.552	8.745	1	3	341	356
-5.136	-1.208	1	3	429	444
-6.912	2.944	1	3	114	129
-5.832	-0.508	1	3	66	81
-2.209	4.682	1	3	0	15
7.270	3.341	1	3	512	527
6.693	3.366	1	3	457	472
-3.989	-6.305	1	3	102	117
9.608	2.607	1	3	111	126
6.844	7.641	1	3	275	290
-9.895	8.525	1	3	233	248
8.533	-6.934	1	3	23	38
-7.955	-8.784	1	3	108	123
8.149	-5.695	1	3	438	453
-1.886	4.115	1	3	378	393
8.245	0.726	1	3	105	120
-8.390	-7.807	-1	3	583	598
-1.839	-1.385	-1	3	207	222
-9.994	-2.035	-1	3	266	281
-6.040	8.300	-1	3	566	581
-8.573	6.133	-1	3	238	253
1.767	1.965	-1	3	84	99
-3.610	9.725	-1	3	276	291
0.390	-0.854	-1	3	558	573
-6.325	-2.396	-1	3	359	374
9.352	8.308	-1	3	521	536
-1.127	3.762	-1	3	180	195
-7.450	6.141	-1	3	436	451
-2.613	-8.720	-1	3	237	252
-5.725	-3.767	-1	3	407	422
-1.010	5.517	-1	3	493	508
-7.287	-5.663	-1	3	72	87
9.260	2.678	-1	3	396	411
8.921	1.672	-1	3	451	466
-0.107	0.992	-1	3	346	361
-9.520	-2.939	-1	3	226	241
