70 7 6 600 45
0.000	0.000	0	0	0	600
1.167	6.703	6	6	0	1440
3.417	-0.753	1	1	0	1440
-6.629	-1.979	1	1	0	1440
8.921	2.215	6	6	0	1440
7.648	6.549	1	1	0	1440
1.479	3.223	6	6	0	1440
-7.809	5.264	3	3	0	1440
8.214	6.500	4	4	0	1440
8.511	-2.596	6	6	0	1440
-5.737	8.010	1	1	0	1440
-1.599	0.569	1	1	0	1440
3.921	-9.274	5	5	0	1440
-3.747	-9.663	6	6	0	1440
9.282	-9.168	3	3	0	1440
3.383	5.799	5	5	0	1440
0.098	1.369	2	2	0	1440
-0.394	6.973	3	3	0	1440
9.178	-4.143	5	5	0	1440
0.639	-6.065	1	1	0	1440
0.961	-3.762	3	3	0	1440
-5.396	-7.172	6	6	0	1440
-0.952	-5.012	6	6	0	1440
8.329	-4.309	5	5	0	1440
-0.173	7.433	6	6	0	1440
-3.282	5.213	5	5	0	1440
3.288	9.257	6	6	0	1440
-6.937	-5.660	4	4	0	1440
-9.736	8.871	5	5	0	1440
-2.125	-7.752	6	6	0	1440
-5.060	0.165	6	6	0	1440
-7.661	-2.834	3	3	0	1440
8.591	-0.237	6	6	0	1440
-5.051	1.777	2	2	0	1440
9.060	0.319	6	6	0	1440
-7.966	2.931	1	1	0	1440
8.562	-8.539	2	2	229	244
-0.331	8.573	3	3	451	466
-8.962	5.115	6	6	525	540
8.950	1.706	6	6	249	264
7.536	1.730	4	4	387	402
-8.981	9.337	5	5	159	174
0.964	1.066	2	2	517	532
-3.751	2.200	6	6	244	259
-9.163	-5.017	3	3	59	74
-8.209	-8.524	5	5	349	364
-2.115	-7.037	6	6	505	520
3.128	-5.863	6	6	242	257
-6.647	4.881	2	2	366	381
-5.386	1.246	6	6	490	505
1.809	-7.364	5	5	474	489
-3.776	3.515	4	4	322	337
-2.097	-8.664	3	3	7	22
-8.971	-4.555	2	2	323	338
-0.501	9.370	1	1	520	535
8.919	-8.989	2	2	438	453
9.121	9.368	1	1	262	277
-5.420	3.182	1	1	22	37
-3.818	1.865	6	6	497	512
-6.383	-0.379	3	3	280	295
-7.718	-7.009	3	3	239	254
9.539	-9.034	1	1	60	75
-1.382	1.443	4	4	342	357
-7.353	4.930	3	3	353	368
2.949	-9.234	5	5	247	262
2.971	6.511	1	1	145	160
-5.172	3.406	6	6	379	394
-1.952	9.276	3	3	281	296
2.162	-2.260	3	3	450	465
-9.810	-0.741	1	1	129	144
0.135	-7.348	4	4	102	117
-4.367	-3.494	-6	6	423	438
-7.033	6.333	-1	1	227	242
9.432	9.295	-1	1	376	391
0.875	-1.049	-6	6	410	425
1.313	-4.262	-1	1	249	264
1.863	-1.818	-6	6	377	392
1.787	1.438	-3	3	505	520
1.491	-3.766	-4	4	491	506
-0.292	0.726	-6	6	225	240
6.308	-9.189	-1	1	550	565
3.525	-8.376	-1	1	286	301
-6.102	-0.815	-5	5	283	298
3.549	-7.247	-6	6	345	360
8.294	-3.314	-3	3	571	586
3.283	1.392	-5	5	526	541
-7.504	-9.333	-2	2	398	413
8.040	0.332	-3	3	377	392
3.478	9.515	-5	5	197	212
5.512	1.470	-1	1	394	409
5.581	-3.240	-3	3	53	68
7.071	5.972	-6	6	232	247
-2.655	-3.980	-6	6	374	389
6.854	-5.814	-5	5	96	111
-2.992	3.762	-6	6	575	590
-0.561	2.956	-5	5	104	119
-9.197	6.116	-6	6	503	518
-4.178	-1.949	-4	4	99	114
0.171	-4.045	-5	5	456	471
-5.816	-4.691	-6	6	64	79
-5.335	-9.847	-6	6	216	231
0.909	-8.404	-3	3	151	166
0.088	-7.068	-6	6	88	103
8.403	-6.180	-2	2	210	225
2.233	-8.692	-6	6	268	283
-7.518	2.198	-1	1	329	344
-5.027	-4.272	-2	2	0	1440
-4.840	9.432	-3	3	0	1440
3.041	2.816	-6	6	0	1440
5.922	-0.730	-6	6	0	1440
9.264	0.467	-4	4	0	1440
0.024	-7.521	-5	5	0	1440
-4.579	-0.463	-2	2	0	1440
-4.108	-8.636	-6	6	0	1440
7.658	2.543	-3	3	0	1440
-5.537	3.521	-5	5	0	1440
5.949	-2.778	-6	6	0	1440
-0.607	-5.806	-6	6	0	1440
-4.821	5.553	-2	2	0	1440
-2.619	-0.404	-6	6	0	1440
-8.284	3.286	-5	5	0	1440
-6.879	-0.813	-4	4	0	1440
-6.529	2.039	-3	3	0	1440
1.018	5.911	-2	2	0	1440
1.184	-9.255	-1	1	0	1440
2.590	-8.445	-2	2	0	1440
2.100	2.637	-1	1	0	1440
-0.810	-4.084	-1	1	0	1440
-7.742	1.628	-6	6	0	1440
-2.332	-7.013	-3	3	0	1440
-2.668	-6.707	-3	3	0	1440
-1.992	8.907	-1	1	0	1440
-4.775	-8.200	-4	4	0	1440
7.323	4.512	-3	3	0	1440
2.568	-7.431	-5	5	0	1440
7.837	5.962	-1	1	0	1440
-9.331	-4.205	-6	6	0	1440
-1.805	9.490	-3	3	0	1440
2.642	-2.909	-3	3	0	1440
-9.897	-9.044	-1	1	0	1440
5.643	-3.354	-4	4	0	1440
