40 5 6 480 45
0.000	0.000	0	0	0	480
0.783	7.904	5	5	0	1440
6.294	-6.825	6	6	0	1440
3.856	9.126	3	3	0	1440
7.756	8.064	2	2	0	1440
3.783	-6.789	2	2	0	1440
-4.188	6.098	6	6	0	1440
6.740	6.022	5	5	0	1440
5.305	1.216	4	4	0	1440
5.188	8.944	2	2	0	1440
-6.292	5.629	3	3	0	1440
6.716	5.982	6	6	0	1440
-4.594	0.049	5	5	0	1440
4.990	6.488	1	1	0	1440
-4.186	7.712	4	4	0	1440
-2.750	-8.194	1	1	0	1440
-6.707	-7.842	4	4	0	1440
4.144	2.495	6	6	0	1440
0.533	4.707	6	6	0	1440
5.242	6.276	4	4	0	1440
5.821	-6.753	1	1	0	1440
-3.296	-5.520	1	1	341	356
-2.182	3.461	1	1	253	268
-3.738	-4.306	6	6	115	130
8.866	1.142	3	3	32	47
-6.951	9.170	1	1	413	428
1.801	-6.500	5	5	138	153
2.549	-6.183	2	2	110	125
8.093	7.199	4	4	339	354
-0.702	0.399	2	2	369	384
-8.028	-9.430	5	5	25	40
-9.169	-1.478	1	1	98	113
0.918	-1.280	1	1	273	288
9.977	-6.376	2	2	318	333
3.353	-4.405	4	4	234	249
-8.674	9.766	5	5	308	323
-6.909	-8.621	1	1	91	106
6.325	9.904	3	3	30	45
8.086	-8.910	2	2	94	109
6.887	7.241	1	1	218	233
3.637	-4.456	2	2	38	53
-3.699	-6.682	-5	5	318	333
-6.570	-8.889	-6	6	368	383
7.654	-8.413	-3	3	60	75
9.336	5.666	-2	2	264	279
3.136	-1.668	-2	2	250	265
5.568	-6.284	-6	6	309	324
5.180	9.915	-5	5	329	344
0.147	4.431	-4	4	456	471
-0.510	3.253	-2	2	97	112
8.939	-3.081	-3	3	53	68
3.082	2.813	-6	6	357	372
3.538	-8.572	-5	5	178	193
-1.241	-3.794	-1	1	217	232
8.379	-5.242	-4	4	105	120
5.339	-7.121	-1	1	235	250
8.974	9.275	-4	4	443	458
7.194	-5.807	-6	6	169	184
3.611	-2.979	-6	6	420	435
-4.369	2.954	-4	4	211	226
7.639	7.627	-1	1	160	175
-6.189	-1.138	-1	1	0	1440
7.231	-9.687	-1	1	0	1440
1.958	-9.031	-6	6	0	1440
4.221	5.142	-3	3	0	1440
-7.003	-3.704	-1	1	0	1440
-2.672	6.281	-5	5	0	1440
-5.992	-3.990	-2	2	0	1440
0.583	-6.213	-4	4	0	1440
0.418	-9.559	-2	2	0	1440
-1.390	-8.857	-5	5	0	1440
-3.293	-5.669	-1	1	0	1440
5.537	4.735	-1	1	0	1440
9.639	7.176	-2	2	0	1440
2.725	-6.248	-4	4	0	1440
5.138	-8.104	-5	5	0	1440
7.111	1.613	-1	1	0	1440
2.360	-4.956	-3	3	0	1440
-2.928	-8.290	-2	2	0	1440
7.601	-7.518	-1	1	0	1440
-7.321	3.403	-2	2	0	1440
