144 13 6 480 90
-0.268	-0.947	0	0	0	1440
-6.617	-3.781	1	10	0	1440
0.267	-3.522	1	10	0	1440
3.875	0.862	1	10	0	1440
6.265	2.067	1	10	0	1440
6.097	-0.611	1	10	0	1440
-9.854	-3.953	1	10	0	1440
0.841	-8.127	1	10	0	1440
-1.457	2.606	1	10	0	1440
-3.419	-7.670	1	10	0	1440
5.514	-3.391	1	10	0	1440
1.587	0.872	1	10	0	1440
-6.342	-2.028	1	10	0	1440
-0.936	-4.221	1	10	0	1440
-5.362	0.373	1	10	0	1440
5.349	-0.331	1	10	0	1440
-2.261	-3.279	1	10	0	1440
3.961	-0.155	1	10	0	1440
1.670	-2.275	1	10	0	1440
-5.124	-1.376	1	10	0	1440
-2.991	1.438	1	10	0	1440
-7.044	-2.791	1	10	0	1440
-7.539	-3.081	1	10	0	1440
1.059	-2.893	1	10	0	1440
8.634	-4.594	1	10	0	1440
0.386	3.458	1	10	0	1440
-3.760	-4.211	1	10	0	1440
6.944	0.138	1	10	0	1440
-1.382	0.125	1	10	0	1440
-2.712	-3.804	1	10	0	1440
-6.935	-1.473	1	10	0	1440
5.857	2.935	1	10	0	1440
5.810	3.170	1	10	0	1440
-6.225	-1.643	1	10	0	1440
-6.638	1.359	1	10	0	1440
6.803	-1.248	1	10	0	1440
-3.070	-4.168	1	10	0	1440
-5.539	-5.105	1	10	0	1440
3.624	-0.265	1	10	0	1440
-0.122	0.559	1	10	0	1440
1.028	-2.395	1	10	0	1440
-0.716	3.686	1	10	0	1440
-9.020	6.117	1	10	0	1440
4.637	6.508	1	10	0	1440
1.335	3.137	1	10	0	1440
-7.357	-2.884	1	10	0	1440
-4.153	-3.710	1	10	0	1440
-6.094	-2.725	1	10	0	1440
3.831	5.438	1	10	0	1440
2.631	1.198	1	10	0	1440
1.030	-4.835	1	10	0	1440
5.242	-2.836	1	10	0	1440
-4.376	-3.934	1	10	0	1440
4.932	1.139	1	10	0	1440
4.559	0.435	1	10	0	1440
-2.599	-1.581	1	10	0	1440
6.525	-5.963	1	10	0	1440
1.211	-3.439	1	10	0	1440
1.239	-1.625	1	10	0	1440
0.053	6.961	1	10	0	1440
-0.868	0.777	1	10	0	1440
4.147	-3.502	1	10	0	1440
1.186	-3.497	1	10	0	1440
-0.131	-5.806	1	10	0	1440
0.602	-3.102	1	10	0	1440
0.179	-3.254	1	10	0	1440
2.927	-0.649	1	10	0	1440
2.395	1.074	1	10	0	1440
-6.589	4.091	1	10	0	1440
-1.010	2.626	1	10	0	1440
5.809	6.735	1	10	0	1440
9.002	0.948	1	10	0	1440
-0.662	1.522	1	10	0	1440
-0.287	-4.284	1	10	423	451
-3.771	-0.731	1	10	129	148
4.417	-1.122	1	10	436	462
-5.870	-0.281	1	10	334	355
-0.391	1.007	1	10	461	489
-4.137	-0.150	1	10	133	161
5.818	2.756	1	10	267	291
-6.386	2.615	1	10	433	454
-5.679	-1.592	1	10	182	208
2.222	-2.751	1	10	72	101
-0.103	-1.484	1	10	98	132
-5.770	-1.048	1	10	378	403
8.085	0.630	1	10	458	495
0.289	1.082	1	10	111	140
-3.739	-0.780	1	10	221	264
-3.360	-2.674	1	10	225	247
9.520	2.423	1	10	228	259
-1.390	2.933	1	10	227	250
-5.346	0.930	1	10	454	470
6.758	1.301	1	10	281	322
-8.388	-5.327	1	10	273	309
3.026	-7.243	1	10	200	215
-2.233	-2.054	1	10	74	95
0.374	-3.546	1	10	145	169
-2.009	-4.398	1	10	310	331
-4.769	-2.110	1	10	403	438
-2.045	-1.385	1	10	424	456
3.452	0.397	1	10	81	120
2.051	-1.188	1	10	203	223
-4.604	-2.256	1	10	180	216
-3.963	2.538	1	10	115	150
-0.102	5.043	1	10	470	500
-2.863	2.349	1	10	161	187
-5.300	-1.625	1	10	408	428
-0.335	-2.295	1	10	239	264
-6.264	-2.635	1	10	92	135
2.540	0.053	1	10	84	111
-2.990	7.292	1	10	453	470
2.663	0.197	1	10	326	345
-0.981	3.500	1	10	235	256
-0.776	-4.243	1	10	216	238
2.892	-0.712	1	10	445	467
4.769	3.611	1	10	400	444
-5.317	0.521	1	10	84	103
1.756	1.321	1	10	121	146
0.684	-0.250	1	10	429	452
-1.732	9.726	1	10	71	111
2.241	2.653	1	10	400	423
-7.309	-1.325	1	10	157	191
-6.500	-0.458	1	10	248	282
-3.491	-4.390	1	10	478	508
-9.235	-0.452	1	10	310	326
0.065	-0.850	1	10	453	483
0.505	-3.732	1	10	122	154
-1.908	-1.418	1	10	343	375
-7.170	-1.145	1	10	397	413
-4.558	-2.872	1	10	397	433
-2.835	-2.391	1	10	181	214
-1.649	3.092	1	10	350	375
-8.342	-2.093	1	10	382	422
-1.205	-2.061	1	10	351	385
-0.718	-6.372	1	10	108	144
3.455	-0.888	1	10	272	314
-0.487	7.369	1	10	475	512
-3.601	-0.388	1	10	297	325
-2.840	-2.182	1	10	227	258
-5.628	-1.511	1	10	464	508
-1.102	4.215	1	10	320	362
-6.309	-6.257	1	10	281	319
2.949	7.994	1	10	258	279
-6.567	-0.024	1	10	201	224
4.613	-2.042	1	10	165	184
0.158	-1.636	-1	10	478	509
4.028	-0.138	-1	10	376	411
-1.527	4.225	-1	10	433	463
3.322	-1.661	-1	10	281	313
-7.239	1.307	-1	10	130	164
-2.449	0.527	-1	10	188	223
-0.660	-3.096	-1	10	298	321
3.129	2.133	-1	10	233	252
2.056	0.038	-1	10	368	407
-6.720	-4.134	-1	10	352	387
2.217	-4.037	-1	10	399	423
3.116	0.222	-1	10	311	336
7.463	3.022	-1	10	95	112
6.070	8.112	-1	10	285	312
-6.074	2.413	-1	10	205	243
0.198	1.752	-1	10	295	320
-8.057	-3.820	-1	10	197	221
-4.993	-3.671	-1	10	72	93
-6.045	-2.782	-1	10	409	440
-7.875	-4.423	-1	10	396	411
5.426	-0.926	-1	10	143	161
-4.206	-2.664	-1	10	343	380
-5.734	-1.672	-1	10	228	245
-0.128	-1.333	-1	10	438	457
-2.416	3.920	-1	10	438	470
1.791	-4.044	-1	10	410	446
5.983	-0.367	-1	10	443	470
-0.351	0.626	-1	10	78	122
4.017	0.859	-1	10	270	302
-0.169	-5.438	-1	10	236	276
-3.603	-1.707	-1	10	214	258
0.728	-0.414	-1	10	140	175
3.022	-0.683	-1	10	183	204
-2.638	-6.306	-1	10	442	460
2.877	-0.003	-1	10	387	423
0.263	0.507	-1	10	113	157
0.360	-2.160	-1	10	403	442
-6.495	-1.096	-1	10	372	393
1.867	-4.101	-1	10	435	469
2.929	1.280	-1	10	209	247
0.453	2.665	-1	10	161	181
2.536	2.972	-1	10	272	291
5.735	-1.540	-1	10	321	352
-1.157	-1.901	-1	10	124	142
-4.544	-7.181	-1	10	114	146
0.220	-0.356	-1	10	468	497
-0.185	-2.448	-1	10	292	311
-5.985	-4.894	-1	10	141	181
7.008	-1.782	-1	10	221	239
-0.493	2.875	-1	10	468	487
-4.662	-2.353	-1	10	403	420
-4.987	-3.534	-1	10	119	153
-6.750	0.814	-1	10	439	480
3.119	-1.824	-1	10	420	458
-4.214	-5.270	-1	10	283	304
-1.509	1.893	-1	10	308	346
-7.862	-2.434	-1	10	229	246
5.147	-0.961	-1	10	449	464
2.999	-3.106	-1	10	331	348
4.674	0.145	-1	10	122	160
-5.295	3.174	-1	10	334	352
1.054	-6.143	-1	10	175	196
-1.595	-5.601	-1	10	179	208
-0.778	-5.473	-1	10	81	116
1.105	-2.091	-1	10	301	316
-2.436	-2.305	-1	10	409	435
0.295	-2.040	-1	10	111	155
-8.265	2.432	-1	10	72	87
-1.213	4.207	-1	10	421	462
-9.803	-3.636	-1	10	405	431
-6.110	-1.348	-1	10	102	129
-3.914	0.629	-1	10	192	234
4.118	0.797	-1	10	0	1440
0.425	1.983	-1	10	0	1440
-3.414	-3.792	-1	10	0	1440
-0.456	2.357	-1	10	0	1440
3.789	-0.195	-1	10	0	1440
7.826	1.594	-1	10	0	1440
-0.866	-2.511	-1	10	0	1440
1.007	3.716	-1	10	0	1440
-4.262	-4.699	-1	10	0	1440
9.216	-9.418	-1	10	0	1440
3.220	-3.984	-1	10	0	1440
-5.523	-1.503	-1	10	0	1440
-2.675	-2.149	-1	10	0	1440
-7.551	-0.071	-1	10	0	1440
3.402	1.266	-1	10	0	1440
-0.264	-2.083	-1	10	0	1440
5.337	1.377	-1	10	0	1440
-1.495	-4.026	-1	10	0	1440
6.783	0.575	-1	10	0	1440
-1.322	-2.603	-1	10	0	1440
0.417	-3.262	-1	10	0	1440
-2.605	-3.331	-1	10	0	1440
3.196	-4.570	-1	10	0	1440
9.682	2.621	-1	10	0	1440
-4.470	-3.785	-1	10	0	1440
3.342	1.179	-1	10	0	1440
-3.519	1.923	-1	10	0	1440
-1.423	-7.499	-1	10	0	1440
3.716	-0.084	-1	10	0	1440
-5.170	-2.645	-1	10	0	1440
2.353	0.590	-1	10	0	1440
-1.843	5.371	-1	10	0	1440
-1.134	-1.762	-1	10	0	1440
-0.781	-3.590	-1	10	0	1440
0.352	2.694	-1	10	0	1440
-4.659	-2.227	-1	10	0	1440
-0.300	-0.055	-1	10	0	1440
3.215	1.715	-1	10	0	1440
3.202	1.301	-1	10	0	1440
-0.663	2.989	-1	10	0	1440
7.778	-2.540	-1	10	0	1440
3.071	6.570	-1	10	0	1440
-4.381	-4.304	-1	10	0	1440
4.956	1.683	-1	10	0	1440
-2.893	-0.044	-1	10	0	1440
4.036	1.638	-1	10	0	1440
2.275	4.067	-1	10	0	1440
-0.147	0.657	-1	10	0	1440
-0.119	1.686	-1	10	0	1440
0.803	4.182	-1	10	0	1440
-4.402	-2.278	-1	10	0	1440
1.237	-1.135	-1	10	0	1440
3.328	1.588	-1	10	0	1440
-3.479	-1.504	-1	10	0	1440
-9.686	-1.939	-1	10	0	1440
3.843	-0.535	-1	10	0	1440
-2.539	0.022	-1	10	0	1440
0.085	-3.186	-1	10	0	1440
-2.402	9.569	-1	10	0	1440
-0.427	3.547	-1	10	0	1440
-0.693	0.185	-1	10	0	1440
-7.095	-0.322	-1	10	0	1440
-3.265	-1.652	-1	10	0	1440
4.286	-2.168	-1	10	0	1440
0.518	0.640	-1	10	0	1440
3.692	-0.499	-1	10	0	1440
4.959	2.778	-1	10	0	1440
4.504	1.079	-1	10	0	1440
0.769	1.406	-1	10	0	1440
-6.091	1.864	-1	10	0	1440
-6.450	0.892	-1	10	0	1440
3.716	-1.499	-1	10	0	1440
