18 3 6 360 45
0.000	0.000	0	0	0	360
-0.819	-2.163	6	6	0	1440
2.315	-1.741	2	2	0	1440
6.305	3.849	3	3	0	1440
-4.496	0.365	4	4	0	1440
-4.858	-3.155	6	6	0	1440
3.891	1.153	1	1	0	1440
-0.123	-7.644	5	5	0	1440
-5.949	-3.737	2	2	0	1440
3.015	1.707	6	6	0	1440
-0.370	6.703	3	3	243	258
-4.317	-4.992	2	2	119	134
-4.742	-6.746	4	4	284	299
6.469	0.941	5	5	218	233
8.450	-6.348	4	4	35	50
1.986	-3.734	6	6	237	252
-5.045	9.258	1	1	66	81
7.937	9.473	4	4	189	204
-9.863	-0.111	4	4	75	90
-8.055	4.222	-6	6	167	182
3.934	-9.589	-2	2	133	148
7.408	1.608	-3	3	271	286
5.988	-0.372	-4	4	138	153
4.874	-4.327	-6	6	183	198
-1.257	-8.272	-1	1	171	186
5.281	8.136	-5	5	177	192
1.996	7.901	-2	2	280	295
-0.892	-6.621	-6	6	72	87
-6.122	6.475	-3	3	0	1440
-6.559	6.836	-2	2	0	1440
5.046	-2.387	-4	4	0	1440
7.233	-7.268	-5	5	0	1440
-1.851	0.157	-4	4	0	1440
-8.842	-1.310	-6	6	0	1440
-6.685	-0.037	-1	1	0	1440
-4.591	-8.809	-4	4	0	1440
-0.509	1.078	-4	4	0	1440
